Date,AAPL_EMA,SBUX_EMA,MSFT_EMA,CSCO_EMA,QCOM_EMA,Facebook_EMA,AMZN_EMA,TSLA_EMA,AMD_EMA,ZNGA_EMA
2018-08-21,51.67,52.46,107.27,44.07,64.35,181.58,1858.03,66.14,19.03,3.88
2018-08-22,51.87,52.49,107.25,44.25,64.59,180.82,1862.49,65.97,19.21,3.89
2018-08-23,52.06,52.51,107.28,44.42,64.81,180.07,1866.34,65.78,19.5,3.89
2018-08-24,52.25,52.53,107.39,44.6,65.03,179.55,1870.06,65.66,19.93,3.89
2018-08-27,52.46,52.57,107.6,44.79,65.25,179.35,1875.55,65.49,20.44,3.89
2018-08-28,52.69,52.62,107.85,45.0,65.68,179.06,1881.0,65.19,20.88,3.9
2018-08-29,52.98,52.68,108.25,45.24,66.02,178.76,1892.15,64.79,21.29,3.92
2018-08-30,53.29,52.72,108.6,45.42,66.22,178.65,1902.65,64.39,21.63,3.94
2018-08-31,53.63,52.79,108.96,45.64,66.46,178.37,1913.13,64.0,21.97,3.96
2018-09-04,53.96,52.86,109.22,45.84,66.8,177.68,1925.17,63.41,22.55,3.98
2018-09-05,54.22,52.95,109.15,45.98,67.19,176.68,1931.8,62.72,23.12,3.98
2018-09-06,54.37,53.07,109.11,46.1,67.49,175.33,1934.32,62.1,23.57,3.98
2018-09-07,54.46,53.24,109.02,46.19,67.77,174.16,1936.01,61.2,23.93,3.98
2018-09-10,54.47,53.4,109.05,46.27,68.2,173.21,1936.3,60.81,24.5,3.98
2018-09-11,54.61,53.56,109.26,46.34,68.61,172.52,1941.14,60.34,25.03,3.98
2018-09-12,54.67,53.69,109.49,46.39,68.91,171.52,1945.79,60.13,25.71,3.98
2018-09-13,54.85,53.8,109.82,46.47,69.45,170.55,1949.99,59.92,26.16,3.98
2018-09-14,54.96,53.89,110.16,46.56,69.99,169.77,1951.91,59.84,26.78,3.98
2018-09-17,54.91,53.95,110.35,46.61,70.3,168.89,1947.73,59.76,27.32,3.98
2018-09-18,54.88,54.06,110.62,46.69,70.72,168.07,1947.09,59.5,27.76,3.98
2018-09-19,54.85,54.19,110.72,46.75,71.04,167.59,1945.12,59.53,28.09,3.97
2018-09-20,54.86,54.4,110.99,46.84,71.38,167.44,1945.04,59.54,28.38,3.97
2018-09-21,54.82,54.69,111.3,47.0,71.6,167.01,1942.18,59.57,28.63,3.97
2018-09-24,54.86,54.88,111.62,47.14,71.79,166.86,1941.44,59.6,29.01,3.97
2018-09-25,54.93,55.07,111.89,47.27,71.88,166.67,1944.59,59.66,29.35,3.97
2018-09-26,54.95,55.28,112.09,47.38,71.87,166.7,1947.47,59.87,29.62,3.97
2018-09-27,55.07,55.48,112.31,47.47,71.85,166.9,1953.71,60.03,29.9,3.97
2018-09-28,55.2,55.61,112.51,47.58,71.87,166.67,1958.4,59.36,29.99,3.97
2018-10-01,55.35,55.61,112.81,47.7,71.94,166.27,1962.78,59.62,30.13,3.97
2018-10-02,55.54,55.61,113.03,47.82,72.07,165.61,1963.59,59.68,30.02,3.97
2018-10-03,55.78,55.6,113.23,47.95,72.12,165.31,1962.56,59.61,29.87,3.98
2018-10-04,55.9,55.63,113.19,47.99,72.14,164.69,1957.5,59.3,29.67,4.0
2018-10-05,55.92,55.64,113.09,48.0,72.05,163.99,1951.04,58.64,29.45,4.0
2018-10-08,55.92,55.73,112.88,47.95,71.94,163.35,1942.79,57.83,29.17,3.99
2018-10-09,56.0,55.92,112.82,47.91,71.77,162.83,1935.89,57.33,28.99,4.03
2018-10-10,55.82,55.93,112.19,47.69,71.29,161.74,1918.69,56.76,28.61,4.05
2018-10-11,55.61,55.83,111.59,47.35,70.62,160.94,1899.71,56.16,28.29,4.06
2018-10-12,55.6,55.89,111.4,47.19,70.02,160.25,1889.13,55.74,28.1,4.07
2018-10-15,55.48,55.97,111.04,46.95,69.46,159.61,1876.92,55.38,27.92,4.09
2018-10-16,55.49,56.15,111.04,46.84,69.14,159.53,1871.5,55.37,27.94,4.11
2018-10-17,55.47,56.43,111.01,46.75,68.85,159.52,1867.71,55.27,27.88,4.12
2018-10-18,55.33,56.64,110.77,46.63,68.5,159.08,1858.47,55.03,27.76,4.11
2018-10-19,55.28,56.83,110.57,46.51,68.2,158.6,1849.48,54.74,27.37,4.1
2018-10-22,55.27,57.03,110.48,46.44,68.0,158.24,1843.75,54.5,27.15,4.1
2018-10-23,55.31,57.2,110.25,46.34,67.85,157.87,1836.6,54.91,26.95,4.09
2018-10-24,55.16,57.28,109.49,46.12,67.35,156.74,1820.18,55.18,26.55,4.06
2018-10-25,55.14,57.44,109.38,46.06,66.95,156.19,1816.56,55.92,25.86,4.04
2018-10-26,55.04,57.5,109.15,45.89,66.52,155.16,1800.01,56.9,25.08,4.02
2018-10-29,54.85,57.58,108.65,45.69,66.11,153.92,1775.14,57.86,24.3,3.98
2018-10-30,54.7,57.68,108.18,45.58,65.83,153.19,1751.83,58.63,23.62,3.95
2018-10-31,54.7,57.74,108.05,45.6,65.55,153.06,1737.18,59.47,23.1,3.92
2018-11-01,54.78,57.82,107.85,45.6,65.37,152.94,1730.36,60.36,22.83,3.9
2018-11-02,54.5,58.44,107.69,45.59,65.18,152.69,1724.19,61.21,22.58,3.89
2018-11-05,54.11,59.02,107.67,45.64,65.02,152.31,1715.01,61.88,22.32,3.87
2018-11-06,53.81,59.69,107.67,45.72,64.89,152.08,1708.13,62.48,22.16,3.85
2018-11-07,53.68,60.5,108.08,45.93,64.73,152.03,1712.64,63.16,22.13,3.85
2018-11-08,53.53,61.28,108.43,46.17,64.09,151.63,1716.67,63.84,22.04,3.84
2018-11-09,53.3,61.98,108.54,46.26,63.39,150.99,1716.27,64.44,21.94,3.82
2018-11-12,52.85,62.54,108.38,46.2,62.54,150.09,1708.71,64.61,21.66,3.79
2018-11-13,52.39,63.0,108.24,46.1,61.74,149.33,1701.33,64.91,21.46,3.76
2018-11-14,51.85,63.38,107.93,45.93,61.0,148.84,1691.59,65.28,21.4,3.74
2018-11-15,51.47,63.78,107.87,46.01,60.47,148.36,1684.72,65.7,21.41,3.72
2018-11-16,51.18,64.2,107.91,46.04,60.03,147.52,1676.02,66.19,21.34,3.71
2018-11-19,50.73,64.55,107.6,46.01,59.54,146.0,1660.43,66.62,21.13,3.68
2018-11-20,50.11,64.8,107.04,45.87,59.1,144.71,1644.72,66.89,20.95,3.66
2018-11-21,49.55,64.99,106.67,45.78,58.74,143.77,1632.53,66.96,20.74,3.64
2018-11-23,48.93,65.06,106.33,45.66,58.41,142.62,1620.1,66.79,20.61,3.62
2018-11-26,48.43,65.12,106.34,45.65,58.15,142.03,1616.41,67.02,20.56,3.61
2018-11-27,47.97,65.21,106.42,45.69,57.9,141.36,1613.08,67.19,20.61,3.6
2018-11-28,47.71,65.36,106.87,45.84,57.78,140.92,1619.24,67.42,20.68,3.6
2018-11-29,47.44,65.5,107.19,45.98,57.81,140.71,1624.41,67.5,20.75,3.6
2018-11-30,47.17,65.62,107.54,46.16,57.85,140.7,1630.67,67.75,20.8,3.6
2018-12-03,47.08,65.8,107.97,46.41,57.97,140.74,1644.16,68.13,21.08,3.6
2018-12-04,46.8,65.88,108.02,46.5,57.95,140.47,1646.47,68.49,21.08,3.6
2018-12-06,46.5,65.94,108.13,46.68,57.87,140.39,1651.49,68.88,21.1,3.6
2018-12-07,46.08,65.9,107.81,46.66,57.69,140.11,1649.36,69.14,20.94,3.6
2018-12-10,45.73,65.86,107.79,46.68,57.65,140.28,1648.57,69.51,20.85,3.61
2018-12-11,45.39,65.87,107.87,46.72,57.62,140.45,1648.06,69.88,20.77,3.61
2018-12-12,45.09,65.89,107.99,46.79,57.63,140.84,1649.53,70.21,20.74,3.62
2018-12-13,44.87,65.99,108.13,46.85,57.67,141.24,1650.37,70.7,20.66,3.63
2018-12-14,44.54,65.93,107.93,46.75,57.67,141.51,1644.8,70.93,20.59,3.64
2018-12-17,44.2,65.79,107.45,46.51,57.61,141.38,1633.0,70.81,20.42,3.65
2018-12-18,43.94,65.71,107.12,46.28,57.63,141.6,1625.24,70.49,20.33,3.65
2018-12-19,43.59,65.55,106.79,45.98,57.54,140.8,1612.84,70.12,20.12,3.65
2018-12-20,43.17,65.23,106.29,45.65,57.43,140.1,1598.36,69.45,19.91,3.64
2018-12-21,42.65,64.86,105.52,45.29,57.18,138.66,1577.32,68.93,19.63,3.64
2018-12-24,42.08,64.45,104.44,44.81,56.84,137.27,1555.1,67.99,19.35,3.64
2018-12-26,41.81,64.32,104.07,44.59,56.76,136.98,1547.08,67.73,19.21,3.66
2018-12-27,41.55,64.21,103.79,44.43,56.7,136.75,1538.94,67.3,19.05,3.68
2018-12-28,41.31,64.13,103.47,44.27,56.71,136.41,1533.14,67.25,18.93,3.7
2018-12-31,41.13,64.16,103.29,44.18,56.73,135.9,1530.17,67.18,18.89,3.72
2019-01-02,40.97,64.18,103.08,44.06,56.79,135.88,1531.02,66.69,18.88,3.74
2019-01-03,40.45,63.93,102.54,43.78,56.69,135.49,1528.09,66.06,18.71,3.76
2019-01-04,40.13,63.9,102.48,43.7,56.68,135.72,1532.59,65.82,18.74,3.78
2019-01-07,39.83,63.87,102.44,43.65,56.66,135.94,1541.82,65.93,18.91,3.81
2019-01-08,39.63,63.85,102.47,43.64,56.59,136.57,1552.75,66.04,19.09,3.84
2019-01-09,39.51,63.85,102.64,43.61,56.59,137.3,1562.91,66.2,19.19,3.88
2019-01-10,39.41,63.88,102.73,43.57,56.61,137.96,1571.8,66.47,19.24,3.92
2019-01-11,39.28,63.87,102.74,43.56,56.69,138.52,1578.35,66.75,19.34,3.96
2019-01-14,39.11,63.82,102.67,43.53,56.75,139.17,1582.05,66.76,19.42,3.99
2019-01-15,39.03,63.84,102.89,43.58,56.65,140.1,1590.86,66.96,19.51,4.02
2019-01-16,39.0,63.83,103.13,43.62,56.52,140.81,1599.71,67.17,19.53,4.05
2019-01-17,39.0,63.87,103.41,43.68,56.35,141.52,1608.62,67.39,19.6,4.07
2019-01-18,39.02,63.95,103.82,43.81,56.25,142.33,1616.96,66.73,19.71,4.09
2019-01-22,38.95,64.09,104.0,43.9,56.06,142.83,1618.41,66.07,19.71,4.11
2019-01-23,38.91,64.31,104.26,44.05,55.65,142.97,1620.47,65.26,19.72,4.12
2019-01-24,38.84,64.35,104.44,44.2,55.19,143.24,1623.75,64.6,19.83,4.15
2019-01-25,38.9,64.61,104.7,44.38,54.82,143.79,1628.21,64.11,20.03,4.17
2019-01-28,38.92,64.83,104.74,44.51,54.42,144.14,1629.13,63.65,20.04,4.19
2019-01-29,38.9,65.04,104.57,44.65,53.94,144.14,1625.77,63.25,19.96,4.21
2019-01-30,39.13,65.34,104.74,44.85,53.58,144.74,1630.02,63.11,20.26,4.23
2019-01-31,39.37,65.61,104.71,45.08,53.19,146.83,1638.47,62.95,20.66,4.25
2019-02-01,39.59,65.85,104.53,45.3,52.85,148.63,1637.3,62.9,21.03,4.27
2019-02-04,39.9,66.01,104.65,45.5,52.55,150.59,1636.92,62.87,21.33,4.29
2019-02-05,40.25,66.33,104.89,45.67,52.38,152.55,1639.0,63.0,21.52,4.32
2019-02-06,40.57,66.57,105.0,45.84,52.26,154.26,1639.12,63.04,21.69,4.34
2019-02-07,40.78,66.81,105.03,45.92,52.1,155.41,1636.76,62.89,21.78,4.38
2019-02-08,40.95,67.09,105.09,46.04,51.93,156.55,1632.14,62.73,21.9,4.43
2019-02-11,41.08,67.37,105.11,46.19,51.83,157.43,1628.22,62.71,22.0,4.47
2019-02-12,41.24,67.6,105.28,46.35,51.81,158.15,1629.15,62.68,22.08,4.51
2019-02-13,41.36,67.88,105.43,46.46,51.79,158.71,1630.18,62.58,22.15,4.55
2019-02-14,41.49,68.16,105.57,46.64,51.77,159.21,1629.46,62.41,22.24,4.59
2019-02-15,41.6,68.4,105.82,46.91,51.79,159.52,1627.41,62.33,22.38,4.63
2019-02-19,41.71,68.57,106.04,47.17,51.81,159.78,1627.43,62.22,22.53,4.67
2019-02-20,41.83,68.74,106.15,47.4,51.87,160.04,1626.92,62.06,22.67,4.71
2019-02-21,41.92,68.93,106.46,47.59,51.92,160.04,1626.21,61.7,22.79,4.73
2019-02-22,42.05,69.16,106.89,47.83,52.03,160.22,1626.72,61.44,22.94,4.76
2019-02-25,42.19,69.34,107.34,48.11,52.12,160.64,1627.32,61.28,23.11,4.79
2019-02-26,42.32,69.51,107.82,48.4,52.21,160.97,1628.18,61.12,23.21,4.81
2019-02-27,42.45,69.57,108.23,48.7,52.29,161.15,1629.41,61.29,23.24,4.84
2019-02-28,42.53,69.64,108.59,48.99,52.39,161.18,1630.4,61.55,23.27,4.88
2019-03-01,42.65,69.76,108.97,49.22,52.56,161.28,1634.34,61.3,23.31,4.92
2019-03-04,42.78,69.87,109.28,49.4,52.68,161.86,1640.23,60.9,23.32,4.95
2019-03-05,42.88,70.03,109.51,49.58,52.8,162.76,1645.2,60.37,23.34,4.97
2019-03-06,42.95,70.15,109.72,49.78,52.99,163.69,1647.46,59.88,23.25,4.99
2019-03-07,42.97,70.19,109.78,49.92,53.09,164.21,1645.41,59.45,23.14,5.0
2019-03-08,42.99,70.11,109.85,50.03,53.13,164.72,1643.07,59.2,23.03,5.01
2019-03-11,43.16,70.07,110.13,50.21,53.25,165.42,1645.69,59.1,23.02,5.03
2019-03-12,43.36,70.07,110.46,50.39,53.4,166.04,1648.3,58.87,23.06,5.05
2019-03-13,43.56,70.07,110.84,50.6,53.59,166.74,1652.35,58.77,23.09,5.08
2019-03-14,43.79,70.13,111.2,50.8,53.76,167.07,1655.58,58.7,23.06,5.11
2019-03-15,44.05,70.18,111.65,51.03,54.03,166.97,1660.99,58.36,23.08,5.13
2019-03-18,44.33,70.24,112.21,51.27,54.3,166.35,1668.72,57.94,23.1,5.15
2019-03-19,44.55,70.35,112.73,51.46,54.55,165.89,1677.59,57.52,23.38,5.17
2019-03-20,44.79,70.47,113.19,51.63,54.8,165.85,1688.99,57.25,23.6,5.19
2019-03-21,45.17,70.64,113.86,51.85,55.08,165.87,1701.4,57.02,24.01,5.21
2019-03-22,45.42,70.77,114.16,51.93,55.25,165.72,1707.44,56.63,24.23,5.22
2019-03-25,45.59,70.92,114.49,52.01,55.38,165.77,1713.8,56.2,24.4,5.23
2019-03-26,45.7,71.11,114.82,52.13,55.63,165.95,1720.46,55.95,24.52,5.24
2019-03-27,45.84,71.27,115.01,52.23,55.75,165.94,1724.77,55.86,24.56,5.24
2019-03-28,45.97,71.53,115.19,52.34,55.83,165.9,1729.4,55.85,24.61,5.24
2019-03-29,46.11,71.8,115.45,52.5,55.94,165.98,1734.29,55.86,24.7,5.25
2019-04-01,46.27,72.01,115.79,52.74,56.12,166.24,1741.9,56.05,24.86,5.26
2019-04-02,46.48,72.23,116.11,52.98,56.31,167.0,1748.76,56.16,25.04,5.27
2019-04-03,46.7,72.43,116.48,53.23,56.44,167.62,1755.61,56.37,25.42,5.29
2019-04-04,46.91,72.61,116.75,53.41,56.58,168.42,1761.63,56.1,25.77,5.29
2019-04-05,47.13,72.84,117.05,53.58,56.71,169.12,1768.83,55.99,26.08,5.3
2019-04-08,47.41,73.06,117.32,53.76,56.81,169.67,1776.55,55.86,26.31,5.31
2019-04-09,47.64,73.26,117.51,53.9,56.87,170.42,1782.2,55.73,26.4,5.32
2019-04-10,47.88,73.47,117.77,54.08,56.82,171.12,1788.4,55.68,26.54,5.33
2019-04-11,48.06,73.7,118.01,54.22,56.73,171.73,1793.7,55.49,26.66,5.34
2019-04-12,48.22,73.98,118.29,54.42,56.75,172.43,1798.4,55.3,26.77,5.36
2019-04-15,48.37,74.19,118.55,54.62,56.79,173.12,1802.83,55.11,26.82,5.37
2019-04-16,48.51,74.33,118.76,54.84,58.09,173.67,1808.56,55.07,26.93,5.37
2019-04-17,48.73,74.41,119.05,54.98,60.09,174.16,1813.92,54.99,26.98,5.36
2019-04-18,48.94,74.57,119.46,55.12,61.98,174.55,1818.47,54.96,27.05,5.37
2019-04-22,49.15,74.65,119.87,55.24,63.88,175.21,1825.03,54.73,27.16,5.38
2019-04-23,49.41,74.78,120.4,55.38,66.06,176.03,1834.43,54.54,27.24,5.4
2019-04-24,49.64,74.93,120.84,55.52,68.04,176.65,1840.84,54.27,27.36,5.42
2019-04-25,49.8,75.14,121.63,55.6,69.66,178.23,1846.69,53.82,27.39,5.42
2019-04-26,49.92,75.36,122.42,55.63,71.28,179.49,1856.59,53.17,27.44,5.43
2019-04-29,50.04,75.51,123.12,55.68,72.8,180.95,1864.38,52.71,27.46,5.44
2019-04-30,50.05,75.72,123.83,55.71,74.07,182.14,1870.3,52.24,27.48,5.46
2019-05-01,50.3,75.89,124.22,55.7,75.24,183.18,1874.23,51.72,27.42,5.46
2019-05-02,50.49,76.04,124.41,55.63,76.37,184.07,1876.76,51.44,27.5,5.49
2019-05-03,50.72,76.23,124.84,55.56,77.6,185.16,1884.92,51.4,27.57,5.54
2019-05-06,50.85,76.4,125.16,55.47,78.61,185.99,1891.17,51.37,27.56,5.6
2019-05-07,50.84,76.55,125.19,55.28,79.24,186.35,1894.01,51.18,27.47,5.65
2019-05-08,50.83,76.69,125.22,55.11,79.74,186.65,1896.27,50.97,27.43,5.69
2019-05-09,50.77,76.81,125.25,54.9,80.12,186.84,1896.61,50.72,27.41,5.71
2019-05-10,50.63,76.96,125.43,54.75,80.66,186.98,1895.98,50.45,27.46,5.73
2019-05-13,50.23,76.93,125.23,54.42,80.97,186.46,1889.0,49.97,27.34,5.74
2019-05-14,49.94,76.94,125.18,54.19,81.46,185.91,1884.34,49.64,27.34,5.77
2019-05-15,49.73,77.02,125.26,54.02,81.92,185.94,1883.08,49.33,27.36,5.81
2019-05-16,49.52,77.2,125.61,54.2,82.0,186.04,1885.41,48.98,27.42,5.85
2019-05-17,49.3,77.36,125.84,54.4,81.95,185.97,1883.85,48.33,27.43,5.88
2019-05-20,48.96,77.29,125.88,54.55,81.44,185.66,1881.48,47.64,27.36,5.91
2019-05-21,48.74,77.31,125.98,54.74,81.09,185.58,1879.2,47.01,27.36,5.93
2019-05-22,48.45,77.3,126.14,54.83,79.97,185.56,1877.34,46.2,27.36,5.96
2019-05-23,48.11,77.22,126.14,54.77,78.85,185.11,1871.45,45.52,27.26,5.97
2019-05-24,47.79,77.12,126.15,54.73,77.65,184.72,1866.86,44.82,27.18,5.98
2019-05-28,47.48,76.98,126.15,54.65,76.48,184.68,1863.96,44.15,27.36,5.99
2019-05-29,47.18,76.82,126.03,54.51,75.46,184.44,1859.7,43.56,27.43,6.01
2019-05-30,46.93,76.76,126.0,54.42,74.62,184.3,1855.57,43.0,27.49,6.03
2019-05-31,46.63,76.69,125.78,54.19,73.88,183.65,1847.9,42.43,27.48,6.05
2019-06-03,46.32,76.65,125.21,53.96,73.19,181.79,1833.12,41.8,27.49,6.05
2019-06-04,46.19,76.83,125.01,53.89,72.74,180.43,1823.26,41.51,27.69,6.08
2019-06-05,46.14,77.13,125.09,53.97,72.2,179.26,1815.19,41.3,27.86,6.12
2019-06-06,46.16,77.54,125.35,54.08,71.76,178.22,1809.4,41.29,28.24,6.16
2019-06-07,46.29,78.01,125.93,54.26,71.47,177.76,1808.89,41.25,28.64,6.19
2019-06-10,46.47,78.38,126.57,54.47,71.38,177.48,1813.82,41.38,29.08,6.2
2019-06-11,46.68,78.76,127.1,54.72,71.37,177.54,1818.57,41.57,29.4,6.21
2019-06-12,46.86,79.16,127.52,54.83,71.2,177.3,1822.07,41.6,29.66,6.21
2019-06-13,47.02,79.56,127.98,54.96,71.08,177.32,1826.66,41.71,29.82,6.21
2019-06-14,47.13,80.01,128.41,54.94,70.86,177.7,1830.76,41.83,29.87,6.21
2019-06-17,47.26,80.3,128.83,54.98,70.69,178.78,1836.02,42.13,29.81,6.19
2019-06-18,47.48,80.55,129.43,55.08,70.81,179.7,1842.24,42.4,29.87,6.18
2019-06-19,47.67,80.86,130.03,55.18,70.9,180.44,1848.58,42.67,29.93,6.17
2019-06-20,47.88,81.22,130.69,55.39,71.08,181.31,1855.21,42.79,29.94,6.16
2019-06-21,48.05,81.47,131.29,55.55,71.24,182.25,1860.55,42.94,29.86,6.15
2019-06-24,48.2,81.68,131.91,55.71,71.42,183.24,1865.63,43.11,29.8,6.13
2019-06-25,48.27,81.92,132.05,55.75,71.53,183.77,1866.83,43.19,29.71,6.11
2019-06-26,48.43,82.06,132.23,55.83,71.86,184.14,1869.78,43.25,29.73,6.08
2019-06-27,48.57,82.2,132.41,55.82,72.2,184.65,1873.07,43.38,29.83,6.08
2019-06-28,48.66,82.36,132.56,55.72,72.57,185.45,1875.03,43.5,29.88,6.08
2019-07-01,48.82,82.57,132.86,55.63,73.04,186.17,1879.52,43.68,30.01,6.1
2019-07-02,49.0,82.85,133.21,55.65,73.42,187.01,1884.74,43.8,30.13,6.12
2019-07-03,49.2,83.32,133.61,55.73,73.73,187.98,1889.91,44.1,30.23,6.13
2019-07-05,49.38,83.75,133.94,55.81,74.01,188.78,1894.96,44.34,30.35,6.14
2019-07-08,49.44,84.1,134.23,55.85,74.26,189.44,1900.42,44.5,30.51,6.14
2019-07-09,49.52,84.4,134.44,55.9,74.48,190.37,1908.79,44.64,30.76,6.15
2019-07-10,49.64,84.78,134.76,56.02,74.47,191.55,1919.13,44.94,31.05,6.16
2019-07-11,49.72,85.19,135.11,56.14,74.4,192.47,1926.93,45.2,31.24,6.17
2019-07-12,49.83,85.63,135.47,56.31,74.45,193.65,1934.94,45.56,31.43,6.18
2019-07-15,49.97,86.06,135.8,56.48,74.54,194.63,1943.14,46.05,31.71,6.19
2019-07-16,50.08,86.44,135.92,56.59,74.65,195.51,1949.5,46.47,31.91,6.2
2019-07-17,50.15,86.8,135.95,56.65,74.76,196.11,1953.55,46.9,32.07,6.2
2019-07-18,50.27,87.25,135.99,56.75,74.72,196.55,1955.87,47.26,32.16,6.21
2019-07-19,50.31,87.54,136.05,56.81,74.75,196.72,1956.69,47.68,32.19,6.22
2019-07-22,50.45,87.86,136.28,56.9,74.86,197.25,1959.45,48.01,32.25,6.23
2019-07-23,50.62,88.07,136.57,56.98,74.79,197.74,1962.79,48.39,32.37,6.23
2019-07-24,50.77,88.32,136.97,57.0,74.89,198.4,1966.41,48.83,32.54,6.24
2019-07-25,50.86,88.57,137.28,56.96,74.93,198.62,1967.12,48.54,32.65,6.25
2019-07-26,50.96,89.57,137.67,56.92,74.96,198.73,1964.83,48.26,32.78,6.27
2019-07-29,51.1,90.37,137.99,56.92,74.96,198.46,1959.84,48.15,32.85,6.28
2019-07-30,51.2,90.97,138.21,56.88,74.95,198.32,1954.0,48.18,32.95,6.3
2019-07-31,51.4,91.32,138.03,56.74,74.78,197.93,1945.69,48.19,32.71,6.31
2019-08-01,51.47,91.71,138.03,56.61,74.44,197.43,1937.08,48.05,32.44,6.32
2019-08-02,51.43,92.07,137.92,56.29,74.13,196.63,1926.24,47.94,32.15,6.31
2019-08-05,51.14,92.23,137.38,55.82,73.62,195.21,1910.9,47.72,31.75,6.27
2019-08-06,50.96,92.53,137.12,55.51,73.1,194.19,1899.18,47.57,31.47,6.24
2019-08-07,50.85,92.79,136.94,55.21,72.75,193.33,1889.11,47.49,31.25,6.22
2019-08-08,50.85,93.12,137.13,55.01,72.61,193.03,1883.76,47.51,31.5,6.21
2019-08-09,50.79,93.42,137.19,54.76,72.5,192.54,1876.5,47.46,31.76,6.2
2019-08-12,50.73,93.56,137.06,54.45,72.24,191.86,1867.78,47.3,31.82,6.18
2019-08-13,50.87,93.85,137.21,54.29,72.23,191.54,1863.64,47.27,31.85,6.16
2019-08-14,50.85,93.95,136.9,53.94,72.1,190.41,1854.05,46.95,31.7,6.11
2019-08-15,50.81,94.1,136.59,53.21,72.01,189.67,1846.63,46.59,31.51,6.06
2019-08-16,50.89,94.33,136.55,52.61,72.13,189.1,1841.48,46.34,31.48,6.01
2019-08-19,51.05,94.55,136.73,52.22,72.39,188.82,1839.06,46.25,31.48,5.98
2019-08-20,51.2,94.65,136.78,51.81,72.74,188.34,1835.47,46.15,31.41,5.96
2019-08-21,51.39,94.81,136.97,51.52,73.12,187.88,1834.33,45.96,31.44,5.95
2019-08-22,51.55,94.97,137.05,51.2,73.5,187.32,1831.59,45.81,31.48,5.93
2019-08-23,51.47,94.94,136.7,50.76,73.5,186.41,1823.78,45.47,31.3,5.9
2019-08-26,51.48,95.09,136.58,50.41,73.44,185.83,1818.55,45.23,31.2,5.87
2019-08-27,51.44,95.19,136.5,50.07,73.49,185.4,1813.15,45.0,31.1,5.86
2019-08-28,51.43,95.37,136.41,49.77,73.57,185.05,1808.49,44.82,31.07,5.85
2019-08-29,51.51,95.59,136.57,49.53,73.84,185.1,1806.39,44.77,31.11,5.84
2019-08-30,51.57,95.68,136.69,49.27,74.21,185.15,1803.52,44.8,31.14,5.83
2019-09-03,51.56,95.78,136.63,49.01,74.3,184.89,1802.22,44.82,31.12,5.81
2019-09-04,51.63,95.81,136.73,48.85,74.57,185.1,1802.07,44.75,31.1,5.79
2019-09-05,51.79,95.79,137.05,48.81,74.99,185.65,1805.75,44.86,31.14,5.78
2019-09-06,51.94,95.79,137.25,48.81,75.36,185.83,1808.39,44.92,31.08,5.79
2019-09-09,52.09,95.63,137.28,48.79,75.63,186.11,1810.58,45.06,31.02,5.79
2019-09-10,52.29,95.13,137.17,48.83,75.92,186.12,1811.53,45.26,30.94,5.78
2019-09-11,52.63,94.73,137.07,48.94,76.3,186.35,1812.62,45.66,30.83,5.78
2019-09-12,52.93,94.48,137.11,49.03,76.56,186.46,1815.57,45.99,30.77,5.79
2019-09-13,53.1,94.1,137.13,49.13,76.74,186.53,1817.83,46.28,30.76,5.8
2019-09-16,53.28,93.65,137.05,49.21,76.86,186.5,1816.88,46.5,30.77,5.81
2019-09-17,53.46,93.37,137.08,49.23,77.03,186.65,1817.42,46.73,30.79,5.83
2019-09-18,53.67,93.14,137.22,49.24,77.21,186.79,1817.42,46.92,30.75,5.85
2019-09-19,53.82,92.99,137.59,49.24,77.31,187.11,1817.81,47.15,30.71,5.88
2019-09-20,53.88,92.71,137.77,49.27,77.23,187.38,1815.56,47.24,30.65,5.91
2019-09-23,53.96,92.53,137.9,49.28,77.23,187.33,1812.68,47.34,30.65,5.93
2019-09-24,54.0,92.28,137.85,49.26,77.04,186.75,1805.91,47.08,30.54,5.94
2019-09-25,54.12,92.1,137.99,49.29,77.06,186.37,1802.33,46.95,30.44,5.95
2019-09-26,54.2,91.88,138.14,49.25,77.09,185.77,1796.38,47.1,30.35,5.95
2019-09-27,54.25,91.55,138.1,49.21,77.05,184.94,1789.62,47.23,30.19,5.94
2019-09-30,54.42,91.25,138.19,49.23,76.98,184.29,1784.5,47.32,30.08,5.93
2019-10-01,54.58,90.8,138.08,49.09,76.84,183.48,1779.85,47.47,29.95,5.92
2019-10-02,54.6,90.18,137.75,48.85,76.57,182.63,1773.51,47.58,29.79,5.9
2019-10-03,54.66,89.66,137.61,48.68,76.49,182.32,1768.83,47.49,29.68,5.89
2019-10-04,54.86,89.3,137.66,48.57,76.59,182.14,1766.05,47.38,29.62,5.9
2019-10-07,55.04,88.97,137.61,48.49,76.57,181.91,1762.87,47.4,29.55,5.91
2019-10-08,55.14,88.58,137.43,48.29,76.22,181.51,1757.41,47.46,29.42,5.91
2019-10-09,55.29,88.32,137.51,48.15,76.04,181.35,1754.04,47.6,29.33,5.93
2019-10-10,55.5,88.1,137.66,47.96,75.94,181.22,1750.82,47.73,29.24,5.95
2019-10-11,55.84,87.93,137.85,47.83,76.01,181.5,1749.02,47.91,29.29,5.97
2019-10-14,56.14,87.81,138.01,47.66,76.04,181.67,1747.82,48.24,29.41,5.98
